mal_id,name,birthday,favorites,about,main_picture
41561,Ruito Koga,2004-07-29 00:00:00+00:00,7,"Birth place: Kanagawa Prefecture, Japan

Twitter: @ruikururu",https://cdn.myanimelist.net/images/voiceactors/3/53514.jpg
41600,Saori Yumiba,1977-11-25 00:00:00+00:00,7,,https://cdn.myanimelist.net/images/voiceactors/2/44808.jpg
41929,Mitsuhiro Yoneda,,7,,
41993,Hilcrhyme,,7,"DJ KATSU
TOC",https://cdn.myanimelist.net/images/voiceactors/3/45256.jpg
42080,WANDS,,7,"WANDS was formed in 1991 with Ohshima, Uesugi, and Shibasaki as the first generation of the band. Before the year was up, the group released their first single, ""Sabishisa wa Aki no Iro"", in December. Two years later after the release of their third single, Ohshima left the group to join the music unit SO-FI, leaving the band to replace him with Kimura Shinya to start the second generation.

The group's first hit was the single ""Sekaijuu no Dare Yori Kitto"" with Nakayama Miho and later the album Toki no Bira, which sold over a million copies. By 1993, the group became one of the top artists of Japan by selling over 7 million copies of their singles and albums by the end of the year. They also scored their first award at that year's Japan Record Awards.

The group started to write, compose, and arrange their music in 1995, starting with the album PIECE OF MY SOUL. A year later after the release of their eleventh single, Uesugi and Shibasaki left the group and later form the unit al.ni.co. The group hired Waku and Sugimoto to replace the two and start the second generation of WANDS.

In March 2000, the group disbanded for unknown reasons, and active again in 2018 with Shibasaki and Ooshima inviting the new vocalist Daishi Uehara.  Then keyboard changed from Ooshima to Kimura.

(Source: generasia)",https://cdn.myanimelist.net/images/voiceactors/2/57723.jpg
42255,Yuuki Inoue,1995-01-23 00:00:00+00:00,7,"Blood type: AB
Birth place: Kanagawa Prefecture, Japan

He was a member of ZEN THE HOLLYWOOD until June 2015.

Twitter: @_inoue_yuki",https://cdn.myanimelist.net/images/voiceactors/1/45698.jpg
42272,Ikuko Chikuta,1991-12-19 00:00:00+00:00,7,Twitter: @ckik195,https://cdn.myanimelist.net/images/voiceactors/2/48398.jpg
42652,Roberto Accornero,1957-03-09 00:00:00+00:00,7,"Birthplace: Ivrea, Italy",https://cdn.myanimelist.net/images/voiceactors/2/46015.jpg
42704,Tom Raczko,1993-06-09 00:00:00+00:00,7,"Birthplace: Wuppertal, Germany",https://cdn.myanimelist.net/images/voiceactors/2/46282.jpg
42746,Youji Ikuta,1990-01-30 00:00:00+00:00,7,"Vocalist of PENGUIN RESEARCH.  He also does seiyuu works.

Twitter: @bonyariyo_ji",https://cdn.myanimelist.net/images/voiceactors/2/57762.jpg
43240,Minako Seki,,7,,https://cdn.myanimelist.net/images/voiceactors/2/50377.jpg
43494,Hidehiko Sawada,,7,,
43539,itz,,7,,
43812,Clécio Souto,,7,Brazilian voice actor.,https://cdn.myanimelist.net/images/voiceactors/1/59466.jpg
44429,Spencer Toth,,7,"Brazilian voice actor, attorney-at-law and professor. Retired from voice acting in 2010, but returned in 2015.",https://cdn.myanimelist.net/images/voiceactors/3/61519.jpg
44753,Haruta,,7,"pixiv: #12034940
Twitter: @haruta_info",
45126,Yuna Kamakura,,7,,https://cdn.myanimelist.net/images/voiceactors/2/49197.jpg
46009,Felipe Volpato,2001-04-07 00:00:00+00:00,7,Brazilian voice actor. Brother of Pedro Volpato.,https://cdn.myanimelist.net/images/voiceactors/2/61216.jpg
46058,Mifumi Inaba,,7,Twitter: @y6w9v,
47221,Wakana Kowaka,,7,Twitter: @muchiri1120,https://cdn.myanimelist.net/images/voiceactors/2/51138.jpg
47336,Emiri Suyama,,7,"Emiri Suyama is a former member of pixiv's idol group project Niji no Conquistador.

Twitter: @suyama_emiri",https://cdn.myanimelist.net/images/voiceactors/2/53722.jpg
47426,Haoling Li,1985-11-09 00:00:00+00:00,7,Birth place: China,https://cdn.myanimelist.net/images/voiceactors/1/53569.jpg
47552,Hige DRIVER,,7,Twitter: @higedriver,https://cdn.myanimelist.net/images/voiceactors/3/58210.jpg
48089,Takayuki Nagatani,1977-06-30 00:00:00+00:00,7,,https://cdn.myanimelist.net/images/voiceactors/1/52873.jpg
48299,Akane Matsunaga,2001-10-14 00:00:00+00:00,7,"Birth place: Mie Prefecture, Japan

Akane Matsunaga is one of the winners of the Aikatsu Friends! Miracle Seiyuu Audition.",https://cdn.myanimelist.net/images/voiceactors/2/53564.jpg
48725,Kenta Ihara,,7,,
48996,Kazuko Tadano,,7,"Tadano Kazuko was born March 14 in Hiroshima Prefecture, Japan. She is an animator and character designer most known for her character design for Sailor Moon. She is member of the JAniCA.

(Source: AniDB)",https://cdn.myanimelist.net/images/voiceactors/1/54223.jpg
51450,Rui Ishige,,7,,
53277,Yuuji Higa,,7,Twitter: @yoraku_enishi,
53359,Yuuji Naka,1965-09-17 00:00:00+00:00,7,"Yuuji Naka is a Japanese video game programmer, designer, and producer who was the former head of Sonic Team, where he was the lead programmer of the original Sonic the Hedgehog series of games on the Sega Mega Drive.

With Sonic Team, Naka also led development on games including Nights into Dreams (1996), Burning Rangers (1998), Sonic Adventure (1998), and Phantasy Star Online (2000). 

In 2006, he left Sega to found Prope, an independent game company. 

In January 2018, he joined Square Enix, where he is directing Balan Wonderworld. 

(Source: Wikipedia)",https://cdn.myanimelist.net/images/voiceactors/3/61869.jpg
55050,yukaDD(;´∀｀),1999-04-20 00:00:00+00:00,7,"Birthplace: Osaka, Japan

Twitter: @yukadd_official
Instagram: @yukadd_official
YouTube: yukaDD",https://cdn.myanimelist.net/images/voiceactors/1/64728.jpg
55261,mol-74,,7,"mol-74 is a Japanese band formed in 2010 by Kazuki Takeichi, (lead vocals and lead guitar, and keyboards), Yuto Inoue, (guitar and backing vocals), and Yukihiro Bando, (drums). Since their inception in 2010, they've released only one studio album, mol-74, (2019).

(Source: Wikitubia)

Twitter: @mol_74
Instagram: @mol_74
YouTube: mol-74
Facebook: mol74.official",https://cdn.myanimelist.net/images/voiceactors/3/65122.jpg
56568,Mika Negishi,2008-02-06 00:00:00+00:00,7,"Birthplace: Gunma Prefecture, Japan
Height: 164 cm
Hobbies: reading, stretching
Special Skill: cheer leading

Profile: Amuse",https://cdn.myanimelist.net/images/voiceactors/1/67418.jpg
161,Laura Chapma,,6,"Laura Chapman is an American voice actress working with ADV Films, known for her roles in the English-language dubs of anime series\n\nShe is a gifted singer - a talent she's yet to be able to put on display in her voice-work - but her ability to hold a note for long periods of time earned her praise from peers and director Matt Greenfield in her part as Galatea in Bubblegum Crisis Tokyo 2040 Chapman's also jokingly self-deprecating about some of her past roles, as typically she's ""the bitter woman who gets melted, put into specimen jars and blown up""\n\n(source: Wikipedia)",https://cdn.myanimelist.net/images/voiceactors/3/21787.jpg
219,Susan Dalian,1968-09-15 00:00:00+00:00,6,"was born in california. <br>Susan Dalian was nominated, at the first ever American Anime Awards, for her work in Naruto. The awards were hosted in New York, Feb 24, 2007",https://cdn.myanimelist.net/images/voiceactors/1/39728.jpg
417,Kara Greenberg,,6,,https://cdn.myanimelist.net/images/voiceactors/3/428.jpg
484,Yuuto Kazama,1970-09-30 00:00:00+00:00,6,"Hometown: Tokyo, Japan
Blood type: B

Non anime roles:
Megaman Zero series:  Zero
Megaman ZX series:  Biometal Z",https://cdn.myanimelist.net/images/voiceactors/1/55927.jpg
495,Akino Murata,1974-10-29 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/3/64753.jpg
526,Tatsuya Nakazaki,1982-04-21 00:00:00+00:00,6,"Birth place: Tokyo, Japan",
565,Kana Matsumoto,1989-03-18 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/1/42475.jpg
577,Hirokazu Hiramatsu,1960-02-29 00:00:00+00:00,6,"Hometown: Aichi, Japan
Hobbies:
Scuba diving",https://cdn.myanimelist.net/images/voiceactors/1/55783.jpg
597,Sue Ulu,1963-10-28 00:00:00+00:00,6,"Suhendan ""Sue"" Ulu (Born October 28, 1963, in Houston, Texas) is an American voice actress specializing in English voice dubs for anime. Ulu was once an officer in the United States Navy. She has done stage acting in the Houston, Texas area, as well as dubbing work for AD Vision, where her other well-known role is as Dr. Ritsuko Akagi in Neon Genesis Evangelion. She moved to Los Angeles in 1999 to pursue her acting career, where she has appeared in a number of films and in live theatre. She has been a Guest at Anime Expo 2001 and 2002, Fanime 2002, and AniMagic 2002 and 2003. In her spare time, she also races catamarans.",https://cdn.myanimelist.net/images/voiceactors/1/630.jpg
626,Naoki Miyashita,1972-01-11 00:00:00+00:00,6,"Birth place: Tokyo, Japan
Blood type: B
Height: 172cm",https://cdn.myanimelist.net/images/voiceactors/1/10811.jpg
640,Rumi Ochiai,1973-03-06 00:00:00+00:00,6,"Birth place: Aichi, Japan
Height: 154cm
Weight: 42kg",https://cdn.myanimelist.net/images/voiceactors/1/9949.jpg
667,Elise Baughman,,6,"Twitter: @EliseBaughman\n
Facebook: @EliseBaughmanOfficialPage",https://cdn.myanimelist.net/images/voiceactors/1/18983.jpg
698,Naoto Adachi,1993-08-21 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/2/40760.jpg
702,Saori Higashi,1969-04-08 00:00:00+00:00,6,"Hometown: Mie, Japan 
Blood type: O",https://cdn.myanimelist.net/images/voiceactors/3/730.jpg
743,Ayumi Sena,1975-09-30 00:00:00+00:00,6,"Hometown: Chiba Prefecture, Japan
Blood type: A

Former alias: Sakuragawa, Tomoe",https://cdn.myanimelist.net/images/voiceactors/2/68734.jpg
806,Yukitoshi Tokumoto,1977-09-22 00:00:00+00:00,6,"Hometown: Yamaguchi, Japan
Blood type: O

Twitter: @tokuchan777",https://cdn.myanimelist.net/images/voiceactors/2/58858.jpg
815,Shigeru Shibuya,1960-07-11 00:00:00+00:00,6,"Alias:
- Kouichi Sera (世良 公一)",https://cdn.myanimelist.net/images/voiceactors/2/45073.jpg
922,Daisuke Fujita,1981-07-04 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/3/5764.jpg
1043,Alan Marriott,,6,,https://cdn.myanimelist.net/images/voiceactors/2/8543.jpg
1065,Julie Maddalena,1963-06-26 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/2/44898.jpg
1110,Alessio De Filippis,1982-01-28 00:00:00+00:00,6,"Birthplace: Rome, Italy

Alessio is the older brother of Stefano De Filippis.",https://cdn.myanimelist.net/images/voiceactors/1/37187.jpg
1142,Arihiro Hase,1965-04-22 00:00:00+00:00,6,"Hase Arihiro (April 22, 1965 - July 30, 1996) was a voice actor from Tokyo, Japan. He was the son of voice actor Hase Sanji. His most famous voice work was that of Ichijyo Hikaru from the Macross series.

He committed suicide on July 30, 1996 by jumping from his seventh-story window at the age of 31. This occurred shortly after recording the Macross World Radio Show. He remained a friend of fellow Macross cast member and pop singer Iijima Mari after the series ended and frequently attended her concerts up until his death.

In 2005, Iijima reprised her role of Lynn Minmay for the ADV Films English dub release of Macross, and in interviews has stated that she is dedicating this new release to him.

During his active career he was a member of Sigma Club (シグマクラブ) and Production MThree (プロダクション・エムスリー).

(Source: AniDB)

Blood type: O 

Hobbies:
Swimming
Tap dance",https://cdn.myanimelist.net/images/voiceactors/3/15103.jpg
1143,Alison Lohman,1979-09-18 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/2/2542.jpg
1223,Tsutomu Kashiwakura,1966-03-01 00:00:00+00:00,6,"Real name: 柏倉 つとむ (same reading)
Hometown: Sagamihara, Kanagawa, Japan
Blood type: B",https://cdn.myanimelist.net/images/voiceactors/3/6167.jpg
1267,Luigi Rosa,1966-01-24 00:00:00+00:00,6,"Birthplace: Turin, Italy",https://cdn.myanimelist.net/images/voiceactors/3/1263.jpg
1379,Jill Frappier,,6,Voice of Luna in Sailor Moon.,https://cdn.myanimelist.net/images/voiceactors/2/40722.jpg
1440,Naru Kawamoto,1974-07-13 00:00:00+00:00,6,"Hometown: Tottori, Japan
Blood type: O",https://cdn.myanimelist.net/images/voiceactors/3/3511.jpg
1473,Nonaka Masahiro,1968-10-15 00:00:00+00:00,6,"Blood type: A 
Place of Birth: Hiroshima, Japan",https://cdn.myanimelist.net/images/voiceactors/1/1420.jpg
1495,Suzuki Matsuo,1962-12-15 00:00:00+00:00,6,"Hometown: Kitakyushu, Fukuoka, Japan",https://cdn.myanimelist.net/images/voiceactors/2/1435.jpg
1522,Naoki Tatsuta,1950-09-08 00:00:00+00:00,6,"Hometown: Naga, Wakayama prefecture, Japan
Blood type: A

He is married to seiyuu Sanae Takagi.",https://cdn.myanimelist.net/images/voiceactors/2/33099.jpg
1597,Yuki Makishima,1976-09-09 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/1/23497.jpg
1676,Maria Letizia Scifoni,1978-03-26 00:00:00+00:00,6,"Birthplace: Rome, Italy

She dubbed Kagome Higurashi of ""Inuyasha"" starting from the 27th episode, replacing Federica de Bortoli who left the cast chosen by Dynamic Italia for contractual reasons.",https://cdn.myanimelist.net/images/voiceactors/3/1575.jpg
1680,Keiko Takeshita,1953-09-15 00:00:00+00:00,6,"Hometown: Nagoya, Aichi, Japan 

Cast in:
Dr. Pinoko no Mori no Bouken (movie) as Narrator
Garasu no Usagi (movie) as Hide Ei
Hi no Tori (TV) as Hi no Tori
Phoenix 2772 - Space Firebird (movie) as Phoenix
Swan Lake (movie) as Princess Odette
The Day the Earth Moved (movie)",https://cdn.myanimelist.net/images/voiceactors/1/18395.jpg
1899,Natsumi Mukai,,6,"Female\n
Blood type: B\n
Birthplace: Chiba Prefecture, Japan",
1943,Mihona Fujii,1974-11-12 00:00:00+00:00,6,"Blood type: O\n
Birth place: Tokyo, Japan",
1954,Miu Kawasaki,1982-01-21 00:00:00+00:00,6,Was an apprentice to Kazunori Ito.,https://cdn.myanimelist.net/images/voiceactors/2/17783.jpg
1986,Jun Abe,,6,,https://cdn.myanimelist.net/images/voiceactors/3/11875.jpg
2019,Kairi Yura,,6,,
2032,Sai Yukino,1982-01-26 00:00:00+00:00,6,"Blood type: B\n
Birth place: Ibaraki Prefecture, Japan\n
\n
Sai Yukino is best known for her light novel series ""The Story of Saiunkoku"".\n
\n
(Source: Wikipedia)",https://cdn.myanimelist.net/images/voiceactors/1/11009.jpg
2130,Tokimachi☆Eisei,,6,"Doujin circle: Temparing (テンパりんぐ)\n
Current residence: Hiroshima Prefecture, Japan\n
\n
pixiv: #283275\n
Twitter: @tokimachi",https://cdn.myanimelist.net/images/voiceactors/1/14357.jpg
2215,Keiko Konno,,6,"Birthplace: Saitama Prefecture, Japan
Blood Type: A
Zodiac: Aries",https://cdn.myanimelist.net/images/voiceactors/2/3316.jpg
2278,Toui Hasumi,,6,"Blood Type: B
Gender: Female
Zodiac: Capricorn",
2305,Yutaka Tachibana,,6,"Hometown: Shizuoka, Japan\n
Blood type: O",
2393,Michiyo Kikuta,,6,"Blood type: B\n
Hometown: Ibaraki, Japan\n
\n
She was an assistant for Mia Ikumi.\n
\n
Twitter: @kikumichi",
2443,Min-Woo Hyung,1974-04-14 00:00:00+00:00,6,,https://cdn.myanimelist.net/images/voiceactors/1/3926.jpg
2468,Eun-Young Lee,,6,"Korean name: 이은영 \n
\n
Blood type: A\n
Birthplace: South Korea\n
\n
Debuted in 1999 in the Sunjung prepublication magazine ""WHITE"" with 'My wife's name is Maybel Rosti' (내 아내의 이름은 메이벨 러스티).",https://cdn.myanimelist.net/images/voiceactors/2/9278.jpg
2498,Erika Kari,,6,"Female\n
\n
Twitter: @erizou\n
pixiv: #376581",
2569,Sukune Inugami,,6,"Female\n
Blood type: O\n
Birth place: Fukuoka Prefecture, Japan\n
\n
The pen name Inugami was inspired by a character from the ""Sun Chapter"" of Hi no Tori.\n
\n
Twitter: @sukuneinugami\n
pixiv: #31921",https://cdn.myanimelist.net/images/voiceactors/3/44608.jpg
2587,Yasuo Ohtagaki,,6,"Birth place: Osaka Prefecture, Japan\n
\n
Twitter: @ohtagakiyasuo",https://cdn.myanimelist.net/images/voiceactors/2/42301.jpg
2601,Kai Tsurugi,,6,,
2636,Novala Takemoto,,6,,https://cdn.myanimelist.net/images/voiceactors/2/4874.jpg
2692,Uki Ogasawara,,6,"Birth Place: Kanagawa, Japan
Blood type: O 
Gender: Female

With almost ten published manga to her name, Uki Ogasawara is a force to be reckoned with in the yaoi publishing industry. Her illustrations are vibrant and her color work has appeared on the covers of numerous publications in Japan. Her stories are complex and deal with the inner demons of the human mind. Her previously published and licensed books in the United States include: Chronicle of the Divine Sword (DramaQueen) and Virtuoso di Amore (DramaQueen).",
2708,Megumu Okada,1971-03-15 00:00:00+00:00,6,"Birth place: Tokyo, Japan",https://cdn.myanimelist.net/images/voiceactors/2/32111.jpg
2786,Hisamitsu Ueo,,6,"Birth place: Kagoshima prefecture, Japan",
2795,Yue Takasuka,,6,,https://cdn.myanimelist.net/images/voiceactors/1/6398.jpg
